"airbnb_listing_id","latitude","longitude","suburb","country","state","city","aquisition_date"
"1207992119242235910","-27.09306","-48.61326","Centro","Brasil","Santa Catarina","Itapema","2025-11-03 19:00:38.406"
"794092172388379022","-27.0940494537","-48.6120910645","Centro","Brasil","Santa Catarina","Itapema","2023-06-26 19:14:29.000"
"768031350632379804","-27.1359996796","-48.5989990234","Meia Praia","Brasil","Santa Catarina","Itapema","2022-12-06 12:43:34.000"
"753076868199108828","-27.12413","-48.60815","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:41:57.002"
"540415335028124722","-27.1319999695","-48.5989990234","Meia Praia","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"780281674162046667","-27.1318397522","-48.6023483276","Meia Praia","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"752994213751607067","-27.1223","-48.61452","Morretes","Brasil","Santa Catarina","Itapema","2024-10-07 19:01:22.631"
"765220485646135765","-27.1289997101","-48.6059989929","Meia Praia","Brasil","Santa Catarina","Itapema","2022-12-06 12:43:34.000"
"756349386368160913","-27.1310005188","-48.5989990234","Meia Praia","Brasil","Santa Catarina","Itapema","2022-12-06 12:43:34.000"
"773039905942910109","-27.1229991913","-48.608001709","Meia Praia","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"770849753679081492","-27.1270008087","-48.6069984436","Meia Praia","Brasil","Santa Catarina","Itapema","2022-12-06 12:43:34.000"
"792096103347120988","-27.1060009003","-48.6150016785","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"799251513158018593","-27.1149997711","-48.6090011597","Morretes","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"807901303033876952","-27.104999542236328","-48.61399841308594","Centro","Brasil","Santa Catarina","Itapema","2023-02-22 16:36:39.000"
"792567012140217848","-27.13800048828125","-48.59400177001953","Meia Praia","Brasil","Santa Catarina","Itapema","2023-03-02 13:02:00.000"
"16992951","-27.10152","-48.61475","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 19:01:22.190"
"37417268","-27.090370178222656","-48.61484146118164","Centro","Brasil","Santa Catarina","Itapema","2023-02-09 15:17:56.000"
"1176887674899695718","-27.130096435546875","-48.60426330566406","Meia Praia","Brasil","Santa Catarina","Itapema","2024-06-17 19:01:54.279"
"683254546329214746","-27.1407299042","-48.5958213806","Meia Praia","Brasil","Santa Catarina","Itapema","2023-06-26 19:09:50.000"
"711735081107146147","-27.0967331744","-48.6143698543","Centro","Brasil","Santa Catarina","Itapema","2022-10-03 13:39:14.000"
"27397473","-27.1303596497","-48.6029014587","Meia Praia","Brasil","Santa Catarina","Itapema","2022-11-28 11:33:01.000"
"54218940","-27.13747","-48.59465","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:50:14.722"
"16566726","-27.0983","-48.61561","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 19:41:40.672"
"51453135","-27.12209","-48.60704","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"51785337","-27.11956","-48.61128","Morretes","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"968676271316056907","-27.108999252319336","-48.6150016784668","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2023-11-06 19:02:55.043"
"1084684660471816372","-27.123569508428385","-48.61736045611764","Morretes","Brasil","Santa Catarina","Itapema","2025-04-21 19:03:10.720"
"1276175886462563504","-27.13704","-48.59735","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-04 19:01:17.742"
"1268356543846662992","-27.1387233","-48.59682429999999","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-04 19:01:17.742"
"1270377015190277716","-27.122712738746333","-48.6043672779431","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-04 19:01:17.311"
"1274055523929375490","-27.1276039","-48.6052271","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-04 19:01:17.479"
"1274797415798183244","-27.12958049865842","-48.60393579647425","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-04 19:06:10.522"
"1269744096051808853","-27.138803497595","-48.59462705134203","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-04 19:06:11.766"
"1279044816202788334","-27.09366735053049","-48.61232814201241","Centro","Brasil","Santa Catarina","Itapema","2024-11-04 19:06:12.254"
"1268710208854055752","-27.13254440506064","-48.61732001769514","Morretes","Brasil","Santa Catarina","Itapema","2024-11-04 19:06:08.682"
"1094307053007905987","-27.08799934387207","-48.61299896240234","Alto Sao Bento","Brasil","Santa Catarina","Itapema","2024-03-18 19:01:37.494"
"1070343877574441166","-27.117000579833984","-48.61299896240234","Morretes","Brasil","Santa Catarina","Itapema","2024-03-18 19:01:39.290"
"1013616590713546479","-27.13502","-48.5949","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-25 17:35:35.399"
"1170581686192011483","-27.12276022232227","-48.60571436583996","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-19 17:34:49.048"
"1072539500992627353","-27.12071","-48.60684","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-19 17:34:44.792"
"1068879391520187607","-27.13572","-48.59637","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-19 17:34:44.792"
"1075961351792144902","-27.1197342","-48.6081373","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-19 17:34:59.892"
"1071056510814014044","-27.131045476894865","-48.60416974872351","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-19 17:34:59.892"
"956398979498945273","-27.12121","-48.60852","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:50:05.249"
"30117708","-27.1255","-48.60572","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:49:39.872"
"1127012795040580227","-27.13513946533203","-48.6001091003418","Meia Praia","Brasil","Santa Catarina","Itapema","2024-05-06 19:01:55.295"
"41731457","-27.14423","-48.60151","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"21103807","-27.13463","-48.59678","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"1116064168031867528","-27.08799934387207","-48.6150016784668","Casa Branca","Brasil","Santa Catarina","Itapema","2024-04-08 19:00:57.929"
"1121120387558822074","-27.13911","-48.59552","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-30 19:01:18.325"
"1120353092365123845","-27.12633","-48.60565","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:47:24.034"
"1020352360748829864","-27.1056","-48.61302","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 19:32:38.720"
"1153552657765472365","-27.099814589199163","-48.61619541223374","Centro","Brasil","Santa Catarina","Itapema","2024-08-19 19:12:59.753"
"1154503921019083216","-27.12745","-48.60524","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:47:24.034"
"1148360450191371304","-27.1289005279541","-48.603736877441406","Meia Praia","Brasil","Santa Catarina","Itapema","2024-05-20 19:01:43.671"
"1153593997091090463","-27.133798599243164","-48.598392486572266","Meia Praia","Brasil","Santa Catarina","Itapema","2024-05-20 19:01:43.129"
"47782979","-27.090856552124023","-48.60811614990234","Canto da Praia","Brasil","Santa Catarina","Itapema","2024-05-20 19:02:00.313"
"1101585118067937280","-27.13999938964844","-48.59700012207031","Meia Praia","Brasil","Santa Catarina","Itapema","2024-03-18 19:02:26.457"
"1045077329214831775","-27.12212","-48.61756","Morretes","Brasil","Santa Catarina","Itapema","2024-10-07 19:50:10.873"
"1040596323630843856","-27.11899948120117","-48.61100006103516","Morretes","Brasil","Santa Catarina","Itapema","2023-12-18 19:02:12.184"
"1093543433835743780","-27.14102","-48.59885","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:26:36.077"
"1088251024341369589","-27.11899948120117","-48.61000061035156","Morretes","Brasil","Santa Catarina","Itapema","2024-02-26 19:01:37.291"
"1083301106167776779","-27.11899948120117","-48.61000061035156","Morretes","Brasil","Santa Catarina","Itapema","2024-02-26 19:02:37.705"
"1020942153159227291","-27.13599967956543","-48.5989990234375","Meia Praia","Brasil","Santa Catarina","Itapema","2023-12-04 19:01:38.991"
"1031148728972114643","-27.1299991607666","-48.59999847412109","Meia Praia","Brasil","Santa Catarina","Itapema","2023-12-04 19:01:46.975"
"34866449","-27.14122","-48.59192","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:32:32.826"
"733514433976812864","-27.13183","-48.59939","Meia Praia","Brasil","Santa Catarina","Itapema","2022-11-08 18:24:34.000"
"41051267","-27.13813","-48.59162","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:23:34.680"
"23390752","-27.10788","-48.61457","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"31308297","-27.09095","-48.62106","Casa Branca","Brasil","Santa Catarina","Itapema","2024-10-07 19:23:09.398"
"46011731","-27.12366","-48.60651","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"31380471","-27.12558","-48.60579","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:33:08.671"
"41686810","-27.1271","-48.60526","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:49:39.872"
"48169521","-27.12482","-48.604","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:41:46.975"
"21383448","-27.12059","-48.6082","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"24404503","-27.11635","-48.60769","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:41:33.468"
"25918412","-27.12254","-48.60642","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"28029195","-27.12169","-48.60843","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:23:38.925"
"32270068","-27.12189","-48.60489","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:49:39.872"
"37804764","-27.12145","-48.60781","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:23:38.925"
"39316910","-27.12098","-48.6058","Meia Praia","Brasil","Santa Catarina","Itapema","2025-02-17 19:05:52.074"
"42832318","-27.11691","-48.61393","Morretes","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"53340772","-27.1317806244","-48.5987701416","Meia Praia","Brasil","Santa Catarina","Itapema","2023-06-26 19:09:47.000"
"52585644","-27.13666","-48.59801","Meia Praia","Brasil","Santa Catarina","Itapema","2022-01-11 19:06:34.950"
"53043874","-27.123512","-48.607018","Meia Praia","Brasil","Santa Catarina","Itapema","2022-01-11 19:12:10.988"
"53738511","-27.14046","-48.59394","Meia Praia","Brasil","Santa Catarina","Itapema","2022-01-11 19:12:10.988"
"1062531273496862060","-27.11892235393654","-48.610703609883785","Morretes","Brasil","Santa Catarina","Itapema","2024-09-02 19:01:19.399"
"1232881616131790997","-27.13505","-48.59823","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:14:06.822"
"1225979956577609938","-27.14074896837023","-48.59380866028928","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-02 19:01:19.828"
"1030481451149804053","-27.13357925415039","-48.598777770996094","Meia Praia","Brasil","Santa Catarina","Itapema","2023-12-04 19:02:02.893"
"22428497","-27.14021","-48.59486","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:32:48.890"
"1046481075180202571","-27.12700080871582","-48.60699844360352","Meia Praia","Brasil","Santa Catarina","Itapema","2024-01-01 19:01:26.178"
"1047076421918890039","-27.12700080871582","-48.604000091552734","Meia Praia","Brasil","Santa Catarina","Itapema","2024-01-01 19:00:57.331"
"41658086","-27.13219","-48.60826","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"41227471","-27.13434","-48.59926","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"27867004","-27.100616","-48.614845","Centro","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"27873929","-27.09578","-48.61393","Centro","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"42840664","-27.09818","-48.61519","Centro","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"46990438","-27.0944309235","-48.6145896912","Centro","Brasil","Santa Catarina","Itapema","2023-06-26 19:06:17.000"
"47068610","-27.10461","-48.61428","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 20:01:59.781"
"791866491124143496","-27.1200008392334","-48.61100006103516","Morretes","Brasil","Santa Catarina","Itapema","2023-03-02 13:02:00.000"
"813637154637076778","-27.09256","-48.65141","Areal","Brasil","Santa Catarina","Itapema","2024-10-07 19:16:39.610"
"823312522991742278","-27.13277053833008","-48.6054916381836","Meia Praia","Brasil","Santa Catarina","Itapema","2023-03-02 13:02:00.000"
"31381073","-27.1304893494","-48.6007385254","Meia Praia","Brasil","Santa Catarina","Itapema","2023-06-26 19:10:56.000"
"22612962","-27.14282","-48.58731","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"44165747","-27.13508","-48.59791","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"45655263","-27.13","-48.604","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"32644324","-27.109","-48.616","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"805120730441681952","-27.128320693969727","-48.6009407043457","Meia Praia","Brasil","Santa Catarina","Itapema","2023-03-02 13:02:00.000"
"1188339469325210376","-27.09306","-48.61326","Centro","Brasil","Santa Catarina","Itapema","2025-09-22 19:01:43.462"
"553578003486746447","-27.13445","-48.596","Meia Praia","Brasil","Santa Catarina","Itapema","2022-07-11 18:11:37.000"
"51623204","-27.1028","-48.61519","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 19:41:40.672"
"53567582","-27.13881","-48.59217","Meia Praia","Brasil","Santa Catarina","Itapema","2022-01-11 17:08:58.877"
"53682994","-27.14069","-48.59153","Meia Praia","Brasil","Santa Catarina","Itapema","2022-01-11 17:08:58.877"
"53796581","-27.11673","-48.60955","Morretes","Brasil","Santa Catarina","Itapema","2024-10-07 19:16:23.912"
"764376917677304019","-27.1118602753","-48.6096115112","Morretes","Brasil","Santa Catarina","Itapema","2022-12-06 12:43:34.000"
"754141022905987471","-27.1267204285","-48.6050186157","Meia Praia","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"786698298677447363","-27.1455898285","-48.5957107544","Meia Praia","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"784821821299783202","-27.1419391632","-48.587928772","Meia Praia","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"784842998263544489","-27.14047","-48.59365","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:47:13.646"
"790518755885066166","-27.0949993134","-48.6139984131","Centro","Brasil","Santa Catarina","Itapema","2023-01-19 12:18:27.000"
"673825002694927178","-27.12955","-48.60092","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:32:57.037"
"39202645","-27.12431","-48.60648","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"40489485","-27.1368598938","-48.6015014648","Meia Praia","Brasil","Santa Catarina","Itapema","2023-06-26 19:06:17.000"
"673864548944219599","-27.0990606","-48.6146317","Centro","Brasil","Santa Catarina","Itapema","2022-08-15 20:53:40.000"
"766523470893238581","-27.104999542236328","-48.61399841308594","Centro","Brasil","Santa Catarina","Itapema","2023-02-08 15:37:30.000"
"547281489077476284","-27.13443","-48.61091","Jardim Praiamar","Brasil","Santa Catarina","Itapema","2022-07-11 18:11:37.000"
"581631443102244426","-27.12094","-48.61105","Morretes","Brasil","Santa Catarina","Itapema","2022-07-11 18:11:37.000"
"958585314340676290","-27.1350002289","-48.5970001221","Meia Praia","Brasil","Santa Catarina","Itapema","2023-09-18 19:03:39.000"
"963916345061155113","-27.1219997406","-48.6069984436","Meia Praia","Brasil","Santa Catarina","Itapema","2023-09-18 19:04:00.000"
"800038464694663801","-27.14373","-48.58858","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:23:32.616"
"41635095","-27.1273","-48.60201","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:32:46.950"
"9009370","-27.13001","-48.5992","Meia Praia","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"39394644","-27.12987","-48.59797","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:23:21.765"
"39990143","-27.09212","-48.63426","Casa Branca","Brasil","Santa Catarina","Itapema","2021-10-25 14:40:16.352"
"1254367793260264188","-27.13607","-48.64992","Sertao do Trombudo","Brasil","Santa Catarina","Itapema","2024-10-21 19:03:17.049"
"1257368703930215344","-27.1292208","-48.6056396","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-21 19:03:17.304"
"1260799506532685081","-27.129022711433283","-48.60630847513676","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-21 19:03:17.304"
"1267447886862969484","-27.129479996899345","-48.602609768925454","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-21 19:04:06.581"
"52619006","-27.09687","-48.61349","Centro","Brasil","Santa Catarina","Itapema","2021-11-04 15:51:02.709"
"52841443","-27.10264","-48.61569","Centro","Brasil","Santa Catarina","Itapema","2021-11-04 15:51:02.709"
"1020333217878509527","-27.10490798950196","-48.61640548706055","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2023-11-20 19:00:58.970"
"1019689003168175177","-27.14198303222656","-48.59310531616211","Meia Praia","Brasil","Santa Catarina","Itapema","2023-11-20 19:01:56.379"
"1020581372983314967","-27.1299991607666","-48.5989990234375","Meia Praia","Brasil","Santa Catarina","Itapema","2023-11-20 19:02:35.943"
"1295017112354125087","-27.14184657069129","-48.59227589629516","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:45.772"
"1298089208997497330","-27.101439018682097","-48.61390327421071","Centro","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:34.167"
"1294439015861379459","-27.12513775794213","-48.605312031239336","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:34.167"
"1293507005688062082","-27.130993248765428","-48.59914395958185","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:34.167"
"1073303527682582222","-27.13623484183863","-48.61570257693528","Leopoldo Zarling","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:48.576"
"1244477645812160676","-27.12728481517417","-48.60824704170227","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:42.682"
"1300042401669433590","-27.1428864","-48.5900901","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:34.167"
"1294874891674328454","-27.084912076273465","-48.619168763296216","Alto Sao Bento","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:31.404"
"1295718964285991991","-27.1403586","-48.5955367","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:19.887"
"1023988647911895243","-27.13149023413508","-48.609506569309794","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:23.193"
"840592168718968233","-27.13311004638672","-48.60073852539063","Meia Praia","Brasil","Santa Catarina","Itapema","2023-04-08 16:36:43.000"
"1181450474313604315","-27.12802","-48.60735","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:01:59.781"
"1062373107763338007","-27.14024","-48.59893","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 19:16:16.358"
"1062460880319807251","-27.09985","-48.61867","Tabuleiro dos Oliveiras","Brasil","Santa Catarina","Itapema","2024-10-07 19:23:41.969"
"1218952451555408044","-27.12351","-48.60601","Meia Praia","Brasil","Santa Catarina","Itapema","2024-10-07 20:01:59.781"
"1237097584529010572","-27.13125","-48.5973","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-30 19:01:31.170"
"1236170846157658865","-27.1012","-48.61306","Centro","Brasil","Santa Catarina","Itapema","2024-09-30 19:01:31.452"
"1218991049874355381","-27.10177","-48.61645","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 20:14:08.070"
"1057823197232677783","-27.08701","-48.6143","Alto Sao Bento","Brasil","Santa Catarina","Itapema","2024-10-07 19:16:22.631"
"1062404897234929767","-27.12926","-48.6143","Morretes","Brasil","Santa Catarina","Itapema","2024-10-07 19:16:12.641"
"1111212394533170173","-27.12982469220801","-48.59951098909043","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:26.903"
"1217884666261792316","-27.1253841","-48.6072741","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:26.903"
"1221783597725078633","-27.091833268237444","-48.612121602096494","Centro","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:26.903"
"1197140458682998270","-27.11853","-48.60953","Morretes","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:03.009"
"1203667582146912143","-27.1372734","-48.5970003","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:03.009"
"1204202556611988459","-27.14091619054184","-48.63459438085556","Sertao do Trombudo","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:00.985"
"1188379946998284675","-27.1393251","-48.60119419999999","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:02.920"
"1212998223513440742","-27.10522998704677","-48.613721490728","Centro","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:22.926"
"1183341386353396185","-27.1295808","-48.6012888","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:03.002"
"1218818467971940445","-27.1218","-48.60652","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:26.654"
"1093309488997800034","-27.12226421240329","-48.60739234319466","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:26.654"
"1205874259880523813","-27.13172578340415","-48.60026847571135","Meia Praia","Brasil","Santa Catarina","Itapema","2024-08-19 19:13:27.043"
"927426464522828770","-27.1265182495","-48.603515625","Meia Praia","Brasil","Santa Catarina","Itapema","2023-07-31 19:01:47.000"
"890645067987236866","-27.1369991302","-48.591999054","Meia Praia","Brasil","Santa Catarina","Itapema","2023-07-31 19:05:30.000"
"873255393900331818","-27.1329994202","-48.6020011902","Meia Praia","Brasil","Santa Catarina","Itapema","2023-07-31 19:06:03.000"
"912289388644419623","-27.1017799377","-48.6153488159","Centro","Brasil","Santa Catarina","Itapema","2023-07-31 19:06:03.000"
"856482117556875618","-27.125","-48.6040000916","Meia Praia","Brasil","Santa Catarina","Itapema","2023-04-25 16:24:26.000"
"840525492567265584","-27.0944900513","-48.6129188538","Centro","Brasil","Santa Catarina","Itapema","2023-04-25 16:25:53.000"
"1285454337721014883","-27.092157956962907","-48.612962051337455","Centro","Brasil","Santa Catarina","Itapema","2024-11-18 19:06:06.408"
"1285674054114767622","-27.13370971234475","-48.60189892351627","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:06:06.204"
"1279830696286017830","-27.1391256","-48.5948711","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:08:22.386"
"1289758176904091982","-27.1333494","-48.597438","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:08:22.386"
"1036453026410910833","-27.12932288183206","-48.606100268661976","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:08:22.386"
"1282027957414335220","-27.125104478570563","-48.6061991751194","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:07:53.285"
"1286405768854162028","-27.120126362347367","-48.60730119654235","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:07:53.285"
"1282108677050958850","-27.14115","-48.59414","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:07:53.285"
"1257481023975911046","-27.1377039","-48.5933409","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:07:53.285"
"1288579754592033151","-27.066601869435416","-48.5953576862812","Ilhota","Brasil","Santa Catarina","Itapema","2024-11-18 19:08:23.001"
"1289154878778190586","-27.13002","-48.60376","Meia Praia","Brasil","Santa Catarina","Itapema","2024-11-18 19:08:22.525"
"1302959540649428885","-27.13560945912244","-48.60503140836954","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:23.193"
"1292979639820528358","-27.0917716036041","-48.614005945933776","Centro","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:23.193"
"1304963809687964618","-27.1251702","-48.6243253","Morretes","Brasil","Santa Catarina","Itapema","2024-12-16 19:01:22.684"
"1289798260831154810","-27.125994902565797","-48.60564228147268","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:30.184"
"1310162805894175309","-27.06732947491757","-48.59418120351181","Ilhota","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:53.336"
"1246425566656110947","-27.09278815796269","-48.60272604972124","Canto da Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:53.336"
"1301391860777035565","-27.08779914644553","-48.614156283438206","Casa Branca","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:42.599"
"1308589669202501336","-27.088588592879567","-48.6144077453502","Casa Branca","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:42.599"
"1306112009212693956","-27.142523983043763","-48.58917045720814","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:42.599"
"1306071127428219225","-27.14429","-48.58689","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:43.749"
"1303593007044032483","-27.124538382898614","-48.60580315145135","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:41.087"
"1310274192276754423","-27.12556072452587","-48.60541328787805","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:41.087"
"1308597162942640159","-27.13586755589069","-48.59500128775835","Meia Praia","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:41.087"
"1305046192475138832","-27.0883678","-48.610828","Centro","Brasil","Santa Catarina","Itapema","2024-12-16 19:05:46.175"
"1315147093627131241","-27.1236148","-48.60681229999999","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:05:36.753"
"1321665865287545772","-27.1281","-48.60665","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:05:34.760"
"1313032419505695116","-27.12287000798674","-48.60673138891468","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:05:37.776"
"1322577870541989330","-27.08997","-48.60921","Centro","Brasil","Santa Catarina","Itapema","2025-01-06 19:05:39.123"
"1315170793056402402","-27.129422518824647","-48.5997235","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:10:47.463"
"1311385271976535628","-27.0880623","-48.6150258","Casa Branca","Brasil","Santa Catarina","Itapema","2025-01-06 19:10:47.444"
"1312524247058689796","-27.141145864844308","-48.59273742883607","Meia Praia","Brasil","Santa Catarina","Itapema","2025-01-06 19:10:47.444"
"1318263611491884662","-27.126781692381545","-48.61771580053746","Morretes","Brasil","Santa Catarina","Itapema","2025-01-06 19:10:47.478"
"1247028916537033972","-27.0923418","-48.61310570000001","Centro","Brasil","Santa Catarina","Itapema","2024-10-07 20:09:49.064"
"1248685472424986601","-27.11750204560287","-48.61353386028665","Morretes","Brasil","Santa Catarina","Itapema","2024-09-30 19:01:31.291"
"1247046420719729525","-27.1437034","-48.5880886","Meia Praia","Brasil","Santa Catarina","Itapema","2024-09-30 19:01:31.452"
"1063705737261985613","-27.09600067138672","-48.619998931884766","Varzea","Brasil","Santa Catarina","Itapema","2024-02-12 19:02:29.695"
"1058535274367822537","-27.133358001708984","-48.59590148925781","Meia Praia","Brasil","Santa Catarina","Itapema","2024-02-12 19:02:07.024"
